"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(BNB)","Value_OUT(BNB)","CurrentValue @ $417.08/BNB","TxnFee(BNB)","TxnFee(USD)","Historical $Price/BNB","Status","ErrCode","None"
"0xe898e49003aed640801ba7e11e04fe5f7152ec9bf00d5c6dca79097b7f0cbf9d","9997158","1628869460","2021-08-13 15:44:20","0xffabd9f2a2c79b81277c2e7a379516e251065f01","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102904","0.463079920032","411.25","","",""
"0x98a919026a8b57a605bf6b02adbc40a40eb9ca43c0969677fa59fce6da8828ad","9997161","1628869469","2021-08-13 15:44:29","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0x0965cc5ae433ec819ce23cbc361beafc655de4d3cc4648bd7fbbf45bbd9a00b1","9997162","1628869472","2021-08-13 15:44:32","0x6cf2311cb878b4ce986f0c441ad77126918b48da","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108829","0.4539039932","411.25","","",""
"0x2039686023ace91feb6febc7a3589797ff138697e73936c6ed37af0960f199d9","9997165","1628869481","2021-08-13 15:44:41","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0xe985f2365b6e2e8b4415a2a069af1109587147cf41fe8c54cfada1dce869af3a","9997171","1628869499","2021-08-13 15:44:59","0x3d9bf4b755dbb6bf01a95e864d456278902a633c","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0xe2b4c4f3e7e3a7757653e2a94c7ff5f26050e603cbf81051907c9504ed86a8c5","9997174","1628869508","2021-08-13 15:45:08","0x1c0d0ea5a9fe9a3b711d0393b00e42d276e9ffad","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0xca5030ab01be87ea70b02b5e2a139ce848b5d3045cd2c95ea0881e123568d7b9","9997188","1628869550","2021-08-13 15:45:50","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0x15a9244aa33741c4ff15b53347dff967d48e88589e791eec830dca0177c7bce9","9997192","1628869562","2021-08-13 15:46:02","0xa5601046293a9f1229eb97084c6d4c4de99737c7","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x13839a9e7d616c31135e07a44ca0ead4df47b08b568d2b84ed145caaa2f1bc6b","9997194","1628869568","2021-08-13 15:46:08","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0x3c9548348f7d63b667619d833ed7913674b7ef536fc077dceca81f43d24805d9","9997198","1628869580","2021-08-13 15:46:20","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102904","0.463079920032","411.25","","",""
"0x11a80dacb24791291d664db3c4acf651a71149fc9315809db7f8e3d232bcf35c","9997202","1628869592","2021-08-13 15:46:32","0x1c0d0ea5a9fe9a3b711d0393b00e42d276e9ffad","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108829","0.4539039932","411.25","","",""
"0xe6e6a4ae74456d806d27fcd49a17b978e9d15dc92df57fa58483b38cbf6967c7","9997204","1628869598","2021-08-13 15:46:38","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011101731","0.463030996548","411.25","","",""
"0x27704ef50e1816aaaabb7fb7e4bdb1a4333c07ee5e00064a7cd5c2c95ba55bc0","9997209","1628869613","2021-08-13 15:46:53","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0x7a0210318e34c45b49f008ccd0f53e2ddcf5b42f64155503bfadf8f0428d6e61","9997214","1628869628","2021-08-13 15:47:08","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00130623","0.5448024084","411.25","","",""
"0xafd8ee60b758e86ac3acb3781afa4de6b2cd745b4db63fdfaf991d0c1d347ade","9997214","1628869628","2021-08-13 15:47:08","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0x3c5897c01eaab15842e74ea5db96ad3af2a62450c83741680c90bfd00698b1cc","9997215","1628869631","2021-08-13 15:47:11","0x1c0d0ea5a9fe9a3b711d0393b00e42d276e9ffad","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x926c903ae4652fa30156d6730baec6a82f8acad0430f13579e60175bf1615a84","9997217","1628869637","2021-08-13 15:47:17","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102904","0.463079920032","411.25","","",""
"0x9f6a0efa3d545cfb472da64bc909a433408dd4f357e9f960f4a0aea25c1b0139","9997225","1628869661","2021-08-13 15:47:41","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102904","0.463079920032","411.25","","",""
"0x082a297ee470a57a2d4bdb35db6f8c494c5d4b99dc0b59485b2236bbc789ccab","9997232","1628869682","2021-08-13 15:48:02","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0xcae2a63142407bf0711ffe7c2c29c6ac847fb5291a3a9db4769a1775efc70e88","9997233","1628869685","2021-08-13 15:48:05","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00130623","0.5448024084","411.25","","",""
"0xb86b6ffec419e7638fc63c334d7f8e5cfb12f2a0fa7f5418d37501f11acb6433","9997253","1628869745","2021-08-13 15:49:05","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xa6dcfffac3d9d4d64ab257edb38f32c946f75c4a144e9e5d75244d67ee6037a3","9997261","1628869769","2021-08-13 15:49:29","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x76bacf487a0baec7939cccafee61c1adfeb379b8716ab021ff9ae1682bb899e8","9997288","1628869850","2021-08-13 15:50:50","0xfe457eeb91f8ba68b4ad5c8fa4eb271ea03aad99","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00106752","0.4452412416","411.25","","",""
"0xa0ba46426f4d4a26cc5952a035c72de67e5c4d843507526bc2bff94c0fe3521c","9997316","1628869934","2021-08-13 15:52:14","0x71fda05696cb2e5dfbb74402e0313d418ab30b80","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0x80ce1a2d201d5e575c027383fd8fd9b0fef2d5f7fb8283f43640099a17a7e25c","9997340","1628870006","2021-08-13 15:53:26","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x926132eb73abec27d3db7d7dfaaf096e658830d7ba24048f2573504f0a39ce06","9997422","1628870252","2021-08-13 15:57:32","0x1c0d0ea5a9fe9a3b711d0393b00e42d276e9ffad","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x78cb80ea1b660786bcafe16ffdee0872fa8b444d37aec9c60ec5dcbb9d2006b6","9997426","1628870264","2021-08-13 15:57:44","0x7d850d8b0e535864d139f58ef6c7a214e027cc14","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0010888704","0.454146066432","411.25","","",""
"0x87653781ca26019fffb7a4bc5673f195792c5cf8b32ef01c17a2c00181bfaf37","9997484","1628870438","2021-08-13 16:00:38","0x1c0d0ea5a9fe9a3b711d0393b00e42d276e9ffad","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0xb75a2f7c21d1b52aca331bc546cadd90960361be2427a7ffdb22809116370e2d","9997493","1628870465","2021-08-13 16:01:05","0xfe457eeb91f8ba68b4ad5c8fa4eb271ea03aad99","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0xaf2d2c119a2cbd6a81fc638b1c88eb9ac18b379594f8b1e6a49e90daa5506990","9997495","1628870471","2021-08-13 16:01:11","0x1c0d0ea5a9fe9a3b711d0393b00e42d276e9ffad","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0xcfd0825a255a0f83e3b8442b97bda0e90cd3a943842f65e2e4ab89d8b7e181c0","9997505","1628870501","2021-08-13 16:01:41","0xfe457eeb91f8ba68b4ad5c8fa4eb271ea03aad99","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108829","0.4539039932","411.25","","",""
"0x7d8ef5c9525e74f315d1f13742c6fcc6534a314380c2dd954f07ddc96ac659f9","9997533","1628870585","2021-08-13 16:03:05","0xfe457eeb91f8ba68b4ad5c8fa4eb271ea03aad99","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x7c68224e43593db0770c46c64b1c7d28e12b2148b710f69e3a2ae2ecb0cf23ad","9997640","1628870906","2021-08-13 16:08:26","0x64512a801d2080ba322b10e734d73c9c55734b26","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0x47de07125fb7ece54a46eb619e595f023ac311931f038e14df90c9d8b4277ccb","9997647","1628870927","2021-08-13 16:08:47","0xdf34f95771ae2e1dbf56f50cbea3957e3f1f2a23","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00106752","0.4452412416","411.25","","",""
"0xc9d28ba20f299f2bf50b6d2810201e5f55746fc073057e18da9cdb59fb19a3e8","9997659","1628870963","2021-08-13 16:09:23","0xdf34f95771ae2e1dbf56f50cbea3957e3f1f2a23","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xbe5a4b19a9fe2e60219ff53a0d10d99ee6cb965e0cad477279794497f1a77b24","9997673","1628871005","2021-08-13 16:10:05","0xae36255e38f8156e62f721385589251b96b77580","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0x275dc49f87be071a2eee9d3022d35272d61a17c74a84d62b2bead986617817a7","9997675","1628871011","2021-08-13 16:10:11","0xae113faaf7ccfee3893b81dd5f219fa2bdeaebb0","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0x521ed9c4d0f1b0f27e74b12ea21e9789002e0c82170b9602fdbbc173beda988c","9997701","1628871089","2021-08-13 16:11:29","0xdf34f95771ae2e1dbf56f50cbea3957e3f1f2a23","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00101352","0.4227189216","411.25","","",""
"0xa291f8b11637776d6f1fdeb0aad55fac96a74028fe5c83e17a493152a1d03b19","9997726","1628871164","2021-08-13 16:12:44","0xdfa05fccd1f6e000903db5326f6827096cd772c5","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0010888755","0.45414819354","411.25","","",""
"0xa55ea280f6f73db4d4ff2ad5273924ca75bcef5e483f916dea450cf95523974e","9997734","1628871188","2021-08-13 16:13:08","0xdfa05fccd1f6e000903db5326f6827096cd772c5","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011101731","0.463030996548","411.25","","",""
"0x9a15a64ba0837e93f5494a864bae31ac433c7cef27ca180148f5bea6025ac680","9997745","1628871221","2021-08-13 16:13:41","0xdfa05fccd1f6e000903db5326f6827096cd772c5","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0x171ca287da90d38cc91888a49a7f43c2a701e8738a80dd10174298ef9faffdfd","9997747","1628871227","2021-08-13 16:13:47","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0xddba49930da576768b1d5b15562889af2db6a012331fcd6161b10b429c477fdd","9997772","1628871302","2021-08-13 16:15:02","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xb6f27abca51172e9d13144a55524072c383ebde5313abb4c0f0f4ca9f79f9a4e","9997779","1628871323","2021-08-13 16:15:23","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0x2a84ba88c0d5e87f29649fdf346ffcd56d1aee7884e1e92e87a49327e9b628ec","9997783","1628871335","2021-08-13 16:15:35","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x5d0422838d0af963f801fc5e80d385b49f796c428d2c942fd6d79e303e64e950","9997796","1628871374","2021-08-13 16:16:14","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0xba7de68d6df4d595cfc3518bb53f5244998b149b22571a9c8150ca0f28072023","9997797","1628871377","2021-08-13 16:16:17","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088405","0.4539519574","411.25","","",""
"0x3c9eb58dd71238afa474d9075570b86b15f1d49ba0440febed6635070834e3e7","9997830","1628871476","2021-08-13 16:17:56","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088405","0.4539519574","411.25","","",""
"0x77210720e5d3edbb095a3fa49c2d81a0e9ef457028b97a2ea164227b1b3f42aa","9997831","1628871479","2021-08-13 16:17:59","0x151dee3166719debf561d02f75ede74e12095b53","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00106752","0.4452412416","411.25","","",""
"0x72057c73c675fba764691755ffb6690e5c3af449db122a46a88bab7de0ee99a6","9997843","1628871515","2021-08-13 16:18:35","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0x6ff135230a89726378da651386dbfd3e7f01ef03c5a8289d65db10430521a7ed","9997847","1628871527","2021-08-13 16:18:47","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xefa7984bc69d5fe5b39f03b3597056ab2aed9091af403a8316e8ab403556e817","9997854","1628871548","2021-08-13 16:19:08","0xc66cbe868e302927c0d685ec1be76cee49228f20","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xc1796e161cbcb41d50ba7484d94895b2d6cdc582803f857352a7cc0130e5cfbb","9997857","1628871557","2021-08-13 16:19:17","0x64512a801d2080ba322b10e734d73c9c55734b26","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x705e9085bcdac42d86cbc1c87ec4f13cb3d73166df10c378c5e84c17e29cc157","9997866","1628871584","2021-08-13 16:19:44","0x64512a801d2080ba322b10e734d73c9c55734b26","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0x5ba38de1912fa8863a2462ab1368261b5b54e9dcee4e6ea2f52b8eca9ce53536","9997866","1628871584","2021-08-13 16:19:44","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xd80f44dac821359002c94a2e0ab0ef69b9a360bb29972a1f897f81772362ceb6","9997869","1628871593","2021-08-13 16:19:53","0x5516173f7d822ec314ba957fc2cde4765edf8826","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.000992525","0.413962327","411.25","","",""
"0x89fa56b2d7d09017a5c5d0f07f5bb0083c5595c6e6eaca2c4e5c2ba2e83c42f9","9997876","1628871614","2021-08-13 16:20:14","0x64512a801d2080ba322b10e734d73c9c55734b26","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088405","0.4539519574","411.25","","",""
"0x1ccd369d03d3270b1a704098a0fcf64f30923c5e0468cbd4808343d939e24c85","9997878","1628871620","2021-08-13 16:20:20","0xd764ca7ded416e308878202c770145f7360bc26f","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0010887531","0.454097142948","411.25","","",""
"0x7256677b5a169823042828214647dec8992f0e8361c340540ab30bd627bd2c0b","9997884","1628871638","2021-08-13 16:20:38","0x64512a801d2080ba322b10e734d73c9c55734b26","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xc748c3ad2567655c80dc64d47f26324ec037d83a840767efd62d52b3841dc7f3","9997886","1628871644","2021-08-13 16:20:44","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0xf2f94615d430ebfd44e085246df47836d0b74490c38cb354ad5157f7b15e7dfb","9997899","1628871683","2021-08-13 16:21:23","0x64512a801d2080ba322b10e734d73c9c55734b26","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xf623b40022881264ad7999e5ceefea55f8bf48428b2b6c643aecf5b282938e3e","9997908","1628871710","2021-08-13 16:21:50","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xb5cf647fe3b6656df305e33420498d05c84a27c44f83c08eb4bfe206a714c1a6","9997919","1628871743","2021-08-13 16:22:23","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0x59a0f8d6fbb7db76a06be7adb11f798a50fff752cad36eee22435f73d0afa787","9997940","1628871806","2021-08-13 16:23:26","0x0803f74a297c3139034ff86a5bef44d8f241b276","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x1fd5c04906624348693d05847a507d5ff2fbeb2e7250673f025dc934e9c961fc","9998015","1628872041","2021-08-13 16:27:21","0x76f980cfe17d4ff3e3f9ddce2129c17e55a1091d","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0xc3db31231279b8056fab5c3ccd7bc5a44ff9734319a63ef7c8344ef3e733e620","9998088","1628872260","2021-08-13 16:31:00","0x072b84b21906564c53bffba8b502dbab548f6e15","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0x35c41fdfb4029813c5dc4b7cc8ee28ec3cafec25c9140729212d2b02678689d5","9998092","1628872272","2021-08-13 16:31:12","0x80f1ef3819a6567bf1e3348510da9669a0b9f7e2","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0010888755","0.45414819354","411.25","","",""
"0xa1bba9a92f6d4ef9f264f1c01a777c2ea16e063265c92ce1c85fe057f53d1eae","9998117","1628872347","2021-08-13 16:32:27","0x2c4817f6530423b5c7da7cfca203ae1a9655a874","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0x243e125c0683f9dd63d58104b2e5aea045d493de4f5531bc39881c422d965b8f","9998122","1628872362","2021-08-13 16:32:42","0x1404b99906469033294cc69c84857c418fc135d2","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067405","0.4451932774","411.25","","",""
"0xd4969829f7307be57e9ed4f5fe860b1c6dff36ce0eba741db00dcf094c431876","9998208","1628872620","2021-08-13 16:37:00","0x3e28079fbd57236fa38b5414458e9dfab06ff676","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0010886358","0.454048219464","411.25","","",""
"0x7fb0056314adcbf88045321fe2e66c13da862cff05d9e16f9a1bf47744aa6429","9998233","1628872695","2021-08-13 16:38:15","0x3e28079fbd57236fa38b5414458e9dfab06ff676","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0010337904","0.431173300032","411.25","","",""
"0xc07c55e22d25d4d318177a9cb5562b8464cde575b8ac6fd1f17751eef589b0fa","9998255","1628872761","2021-08-13 16:39:21","0x59fefb73c207ed0f6abac38c8cfaffd128e93375","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00106752","0.4452412416","411.25","","",""
"0x2adbe66144522996dc041e40defa56078c0fb95f7b75dbb1f5fe0db9a0b7d754","9998289","1628872863","2021-08-13 16:41:03","0x80f1ef3819a6567bf1e3348510da9669a0b9f7e2","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011102955","0.46308204714","411.25","","",""
"0x7a4183d13e831559414f3c25ed437e6fbf0c8352d7dd6f4d532c32ac9b99a18c","9998302","1628872902","2021-08-13 16:41:42","0xfffa697cac4e82cecad6f32a1ebf84eedd88ca89","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0xad5240cbf255a8923da7266e7559b57d8495c061472737e82f0f6440935ddc7d","9998305","1628872911","2021-08-13 16:41:51","0x80f1ef3819a6567bf1e3348510da9669a0b9f7e2","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011101731","0.463030996548","411.25","","",""
"0xae4a94b35f9a2ce66ad38591ac2fe87508016affd27130082a1709462be06402","9998327","1628872977","2021-08-13 16:42:57","0xc4d09d77e8f3cbc02e4f218c43eadc60d8e2ae9e","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00106752","0.4452412416","411.25","","",""
"0xbc70369d0e68e9e455fb82ffb8ff228bbdeecea929c950dca87dc495aa83b621","9998339","1628873013","2021-08-13 16:43:33","0xc4d09d77e8f3cbc02e4f218c43eadc60d8e2ae9e","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0x5ac6ebae100d62fbeb6f8399a4896a70f3a42999d5f3f08fbff475debaac6666","9998350","1628873046","2021-08-13 16:44:06","0xc4d09d77e8f3cbc02e4f218c43eadc60d8e2ae9e","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001088525","0.454002007","411.25","","",""
"0x11ab0f94845be047bab55c846e21bf567070a8ef9f83fe7b1bd5e9704f75be85","9998358","1628873070","2021-08-13 16:44:30","0x7604215b3f9dca68b5236a62a55bf794b30b3e11","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0xbe327b28635d4f53bd7b7006240afcd94d560a5c73d347e296b34272562baca3","9998359","1628873073","2021-08-13 16:44:33","0xc39d839844179e33ef69469007b8c731c806b6a9","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0xc49876454ded7bfe12a9df6e4ee7035d1c9cfd8d12e6bb3283839f8bdecf58c5","9998522","1628873571","2021-08-13 16:52:51","0x9ad0c09e422544cc7f776e5c5a99669eb4301b65","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xaada43f399978240cc215a39b4f940acf206c6090bf9c630cc8ce2c36244ece4","9998629","1628873914","2021-08-13 16:58:34","0xd4bdaa7f7e7c35ee5b9f8c355bcac3ab7f776952","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001013525","0.422721007","411.25","","",""
"0x63d6ece6745879d7fd8b17d0b594817fd1986bb621c06669faa06d7ddddcabbf","9998799","1628874424","2021-08-13 17:07:04","0x4d272b180dcbfa0ac780d878e7da9896d889d43e","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0x2ef9184b3671031749e6b2e0368fbda4e36e3ec07fe460b14859f952ee17eaee","9998950","1628874921","2021-08-13 17:15:21","0xcb6ac700aad286aa2790e86c170d2120746538b4","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.0011954936","0.498616470688","411.25","","",""
"0xab2889859c7412a47a96a3a7ce5f2ac0674821401ecb7cf1660952eccc671004","9998995","1628875056","2021-08-13 17:17:36","0x89de85b9d70ecd99e382af131a06eeb556b23162","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00099252","0.4139602416","411.25","","",""
"0x8e89cb25960c0af8a870fbff8a6076d7020862d1f1b7dd2fb775ff7fb147a10d","9999006","1628875089","2021-08-13 17:18:09","0x6dc2f21c54624539b6e0d0e4dbb63e776024814d","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.000992525","0.413962327","411.25","","",""
"0xdd6b6a1ce1eceb46612b7bb876b42e674431b80e4954ad15e1a1d6da9d52f0a0","9999024","1628875143","2021-08-13 17:19:03","0x6d8d316178debbb3c601d62811319f97f68c1bf8","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00106752","0.4452412416","411.25","","",""
"0xce80678b46277e5f286621ee54765c65fa157541a872973ed3805f87f6ee0d93","9999035","1628875176","2021-08-13 17:19:36","0xd4bdaa7f7e7c35ee5b9f8c355bcac3ab7f776952","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
"0xa599a5d20c25f68950267bc8061ac1f1964e74b32b6b2642b106425a9b5c63a8","9999050","1628875221","2021-08-13 17:20:21","0xd4bdaa7f7e7c35ee5b9f8c355bcac3ab7f776952","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001013525","0.422721007","411.25","","",""
"0x676c72ec36bd6142166dccbf930c8be1e233c8ca15b96500835b9feb56dea9e7","9999083","1628875320","2021-08-13 17:22:00","0x16e54a6c2f7e73967d0cbdd179a23cac52154ad5","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.001067525","0.445243327","411.25","","",""
"0x4ccf993948a526b1345895bfb5ce0c2854f6bb4083b1b0665de2b56cdcfb2744","9999109","1628875398","2021-08-13 17:23:18","0xd4bdaa7f7e7c35ee5b9f8c355bcac3ab7f776952","0x6b3d617a968218d5075e2367da043e60c01596ff","","0","0","0","0.00108852","0.4539999216","411.25","","",""
